,train/loss,train/loss_step,lr-AdamW,train/loss_epoch,nfe,integ_error,val/rfm_loss,val/rfm_loss_epoch,val/loss,val/loss_epoch,val/loss_best,test/loss,test_vec/rfm_loss,test_vec/alignment,test_vec/finite_fraction,test_vec/norm_mean,test_vec/norm_max,test_vec/norm_std,test_vec/norm_p95,test_vec/tangency_violation_abs,test_vec/tangency_violation_rel,test_sample/sinkhorn_knopp,test_sample/tangent_sinkhorn_knopp,test_sample/tangent_to_geodesic_sinkhorn_ratio,test_sample/epsilon_coverage,test_sample/epsilon_precision,test_sample/frechet_variance_pred,test_sample/frechet_variance_target,test_sample/frechet_variance_ratio,test_sample/dispersion_predicted,test_sample/dispersion_target,test_sample/dispersion_ratio,test_sample/volume_scaling_mean_pred,test_sample/volume_scaling_mean_target,test_sample/volume_scaling_variance_pred,test_sample/volume_scaling_variance_target,test_sample/volume_scaling_gap_target_minus_pred,test_sample/volume_scaling_mean_start,test_sample/volume_scaling_variance_start,test_sample/volume_scaling_gap_start_target,test_sample/finite_fraction,test_sample/geodesic_dist,manifold,curvature,dim,x0_dist,x1_dist,n_samples,std_x0,std_x1,mean_x0,mean_x1,radius_x1,weights,origin,normalize_tangent_distributions
2026.05.21__174752,0.12177293002605438,0.11134728789329529,9.981419862015173e-05,0.12177293002605438,38.0,1.7980734128286713e-06,,,,,,0.7837641835212708,0.1068616732954979,0.0,1.0,0.3161209225654602,0.4607578217983246,0.08319825679063797,0.42693525552749634,1.0000001111620804e-06,3.5622197174234316e-06,0.28808510303497314,0.1096954345703125,0.3807744085788727,0.5131666660308838,0.5018333196640015,0.4098209738731384,0.39921772480010986,1.0265600681304932,0.6674695014953613,0.6652055382728577,1.0034034252166748,0.3630465567111969,0.36625558137893677,0.05597415193915367,0.0582352839410305,0.003209024667739868,0.655271053314209,0.04522089287638664,-0.2890154719352722,1.0,0.6640498638153076,sphere,5,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__174758,0.12140464782714844,0.12430871278047562,9.98756950139068e-05,0.12140464782714844,38.0,1.6043583173086517e-06,,,,,,0.7912791967391968,0.10498341917991638,0.0,1.0,0.3134912848472595,0.45541706681251526,0.08174503594636917,0.42444831132888794,1.0000001111620804e-06,3.5935090636485256e-06,0.29233086109161377,0.10935252904891968,0.3740711212158203,0.5023333430290222,0.4803333282470703,0.40563255548477173,0.39870738983154297,1.017369031906128,0.668467104434967,0.6647181510925293,1.005639910697937,0.374434232711792,0.3662753105163574,0.05885215848684311,0.05747761204838753,-0.00815892219543457,0.6629590392112732,0.045241210609674454,-0.29668372869491577,1.0,0.6659256219863892,sphere,5,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__174811,0.12151974439620972,0.11945495009422302,9.98756950139068e-05,0.12151974439620972,38.0,2.4686257802386535e-06,,,,,,0.7603495121002197,0.10725018382072449,0.0,1.0,0.31790271401405334,0.450025349855423,0.0785103440284729,0.41973644495010376,1.0000001111620804e-06,3.4980487271241145e-06,0.2916964888572693,0.1129651665687561,0.3872695863246918,0.5090000033378601,0.48883333802223206,0.3909192681312561,0.3921050727367401,0.9969758987426758,0.6623836159706116,0.6625139117240906,0.9998033046722412,0.369596928358078,0.3637097179889679,0.05605780705809593,0.05844869464635849,-0.005887210369110107,0.6629320979118347,0.044721029698848724,-0.2992223799228668,1.0,0.6651718020439148,sphere,5,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__174845,396.4841613769531,415.3314514160156,9.95022855931893e-05,396.4841613769531,132.0,0.0,,,,,,-1.8523930311203003,485.888427734375,0.0,1.0,9.069967269897461,205.49485778808594,20.050512313842773,46.695621490478516,1.0000001111620804e-06,2.1211421881162096e-06,0.4497688114643097,0.11436628550291061,0.25427794456481934,0.37566667795181274,0.31849998235702515,5.298496723175049,5.668937683105469,0.9346543550491333,3.8794732093811035,4.062862873077393,0.9548619985580444,23.224010467529297,29.0438289642334,180.34042358398438,195.9576416015625,5.819816589355469,1.1646368503570557,0.032703157514333725,27.87919044494629,1.0,3.968602180480957,poincare,5,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__174857,0.07859691977500916,0.08519268035888672,9.95022855931893e-05,0.07859691977500916,61.5,1.0530153531362885e-06,,,,,,-1.1675152778625488,0.3438188135623932,0.0,1.0,0.5736211538314819,0.8325571417808533,0.12125269323587418,0.7696021199226379,1.0000001111620804e-06,1.8709411051531788e-06,0.17915169894695282,0.07646265625953674,0.4268040060997009,0.5276666879653931,0.4411666691303253,0.09246466308832169,0.08883429318666458,1.0408668518066406,0.37097737193107605,0.3536342680454254,1.0490424633026123,0.24668078124523163,0.24776481091976166,0.019754718989133835,0.021045738831162453,0.0010840296745300293,0.655271053314209,0.04522089287638664,-0.40750622749328613,1.0,0.363543301820755,sphere,5,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__174906,0.07896582037210464,0.0750717967748642,9.925681661115959e-05,0.07896582037210464,62.0,1.308818696088565e-06,0.0772821307182312,0.0772821307182312,-1.134016513824463,-1.134016513824463,-1.134016513824463,-1.1250613927841187,0.3494139313697815,0.0,1.0,0.5784403681755066,0.8522754907608032,0.1215452179312706,0.7722301483154297,1.0000001111620804e-06,1.8544311615187326e-06,0.1772606372833252,0.073005810379982,0.4118557274341583,0.5274999737739563,0.46166667342185974,0.09037463366985321,0.09073468297719955,0.9960318803787231,0.3678838312625885,0.35856637358665466,1.0259853601455688,0.2531871795654297,0.2482270449399948,0.020710378885269165,0.02163826674222946,-0.0049601346254348755,0.6629590392112732,0.045241210609674454,-0.4147319793701172,1.0,0.36084648966789246,sphere,5,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__174908,0.07853751629590988,0.0837196409702301,9.938564471667632e-05,0.07853751629590988,61.0,1.3684233408639557e-06,0.08039884269237518,0.08039884269237518,-1.1140294075012207,-1.1140294075012207,-1.1140291690826416,-1.2170690298080444,0.34850993752479553,0.0,1.0,0.5769696235656738,0.8459444046020508,0.12484704703092575,0.7725488543510437,1.0000001111620804e-06,1.8643901285031461e-06,0.1785423308610916,0.07410746067762375,0.4150693714618683,0.5118333101272583,0.4413333237171173,0.08780692517757416,0.0880737379193306,0.9969705939292908,0.36264103651046753,0.3536459505558014,1.0254353284835815,0.2485962063074112,0.24282991886138916,0.018801238387823105,0.020115643739700317,-0.005766287446022034,0.6629320979118347,0.044721029698848724,-0.42010217905044556,1.0,0.35945406556129456,sphere,5,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__174917,0.07857884466648102,0.08518631756305695,9.95022855931893e-05,0.07857884466648102,61.5,1.0492900628378266e-06,,,,,,-1.1674946546554565,0.3439207375049591,0.0,1.0,0.5736912488937378,0.8326476812362671,0.12133952975273132,0.7696059346199036,1.0000001111620804e-06,1.8703384512264165e-06,0.17892232537269592,0.07644990086555481,0.42727982997894287,0.5198333263397217,0.43566668033599854,0.09238413721323013,0.0886424332857132,1.0422111749649048,0.3708237409591675,0.35338762402534485,1.0493398904800415,0.24662849307060242,0.24773339927196503,0.019736774265766144,0.02101498655974865,0.0011049062013626099,0.655271053314209,0.04522089287638664,-0.40753763914108276,1.0,0.3633715808391571,sphere,5,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__174920,0.07893557846546173,0.07498161494731903,9.925681661115959e-05,0.07893557846546173,62.0,1.3187527656555176e-06,0.0772293359041214,0.0772293359041214,-1.1321340799331665,-1.1321340799331665,-1.1321340799331665,-1.125195860862732,0.3496013581752777,0.0,1.0,0.5785844922065735,0.8524301052093506,0.1216282993555069,0.7723725438117981,1.0000001111620804e-06,1.8544390059105353e-06,0.17735660076141357,0.07268894463777542,0.4098462462425232,0.5223333239555359,0.4571666717529297,0.09022229164838791,0.09061400592327118,0.9956770539283752,0.36763444542884827,0.35836777091026306,1.0258580446243286,0.2531166672706604,0.2481929510831833,0.02067676931619644,0.021613147109746933,-0.004923716187477112,0.6629590392112732,0.045241210609674454,-0.4147660732269287,1.0,0.36066049337387085,sphere,5,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__175000,556.9788818359375,561.0676879882812,9.677498019300401e-05,556.9788818359375,189.0,0.0,552.4156494140625,552.4156494140625,-3.6381373405456543,-3.6381373405456543,-3.638137102127075,-3.706254243850708,1128.8924560546875,0.0,1.0,14.14649486541748,314.5396423339844,30.449420928955078,76.89690399169922,1.0000001111620804e-06,2.0668292108894093e-06,0.4727603495121002,0.019902432337403297,0.042098354548215866,0.43833333253860474,0.41466665267944336,6.990116119384766,7.097231864929199,0.984907329082489,4.638712406158447,4.676863193511963,0.9918426275253296,38.457420349121094,40.16008758544922,20.710756301879883,1.7992744005823624e-07,1.7026673555374146,1.164019227027893,0.030698422342538834,38.99606704711914,1.0,4.632302284240723,poincare,5,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__175013,0.07851802557706833,0.08371873199939728,9.938564471667632e-05,0.07851802557706833,61.0,1.35724746996857e-06,0.08035442233085632,0.08035442233085632,-1.1131813526153564,-1.1131813526153564,-1.1131813526153564,-1.217505693435669,0.34866219758987427,0.0,1.0,0.577127993106842,0.8459298610687256,0.12472495436668396,0.7727429270744324,1.0000001111620804e-06,1.8627866893439204e-06,0.17847886681556702,0.07391048222780228,0.4141133725643158,0.51583331823349,0.44183334708213806,0.08776473253965378,0.08801371604204178,0.99717116355896,0.36254289746284485,0.3535079061985016,1.0255579948425293,0.24861422181129456,0.24281622469425201,0.0188039168715477,0.020107900723814964,-0.0057979971170425415,0.6629320979118347,0.044721029698848724,-0.4201158881187439,1.0,0.359274297952652,sphere,5,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__175028,0.015087845735251904,0.015389221720397472,9.888164640869945e-05,0.015087845735251904,62.0,6.581346042366931e-06,0.01528959907591343,0.01528959907591343,-3.5286436080932617,-3.5286436080932617,-3.5286431312561035,-3.532090187072754,0.19043989479541779,0.0,1.0,0.41656312346458435,0.7765088677406311,0.12989896535873413,0.6292048096656799,1.0000001111620804e-06,2.7381086056266213e-06,0.35831648111343384,0.960408627986908,2.6803362369537354,0.4806666672229767,0.4911666810512543,0.37073835730552673,0.3919057548046112,0.9459885358810425,0.6548272967338562,0.6633341312408447,0.9871756434440613,0.005931558087468147,0.005580059252679348,0.000488377409055829,0.0002435264177620411,-0.00035149932955391705,3.451372685958631e-05,2.1310923159489903e-07,0.005545544903725386,1.0,0.6611753702163696,sphere,5,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__175029,0.014703972265124321,0.01447994727641344,9.730680903885514e-05,0.014703972265124321,63.0,6.804863460274646e-06,0.015032253228127956,0.015032253228127956,-2.5204949378967285,-2.5204949378967285,-3.0276715755462646,-3.073667287826538,0.19250714778900146,0.0,1.0,0.41938915848731995,0.7749622464179993,0.1287885159254074,0.6302495002746582,1.0000001111620804e-06,2.7052574296249077e-06,0.3585863709449768,0.9618104100227356,2.6822280883789062,0.484333336353302,0.4950000047683716,0.36385592818260193,0.39930927753448486,0.911213219165802,0.6525159478187561,0.6656056046485901,0.9803342223167419,0.00607546279206872,0.005500088911503553,0.0005483033019118011,0.0002482928102836013,-0.0005753738805651665,3.1995547033147886e-05,1.4324039909752173e-07,0.005468093324452639,1.0,0.6578080058097839,sphere,5,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__175040,0.008793406188488007,0.008418614976108074,9.925681661115959e-05,0.008793406188488007,56.0,1.1324882507324219e-06,0.008759744465351105,0.008759744465351105,-15.251728057861328,-15.251728057861328,-15.251726150512695,-15.158965110778809,0.18951377272605896,0.0,1.0,0.430601567029953,0.6958945393562317,0.06385467201471329,0.5346238613128662,1.0000001111620804e-06,2.3743195924907923e-06,0.17457278072834015,0.6032311916351318,3.4554710388183594,0.492166668176651,0.5394999980926514,0.08737300336360931,0.09112612903118134,0.9588139653205872,0.3556119501590729,0.3655276298522949,0.9728729128837585,0.00022776969126425683,0.0004675022792071104,1.3200997273088433e-06,1.2992314623261336e-05,0.00023973258794285357,3.451372685958631e-05,2.1310923159489903e-07,0.0004329885123297572,1.0,0.36073458194732666,sphere,5,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__175046,556.9796752929688,561.077880859375,9.677498019300401e-05,556.9796752929688,188.0,0.0,552.4165649414062,552.4165649414062,-3.6381382942199707,-3.6381382942199707,-3.6381382942199707,-3.7062551975250244,1128.8917236328125,0.0,1.0,14.14649772644043,314.5398254394531,30.449411392211914,76.89701080322266,1.0000001111620804e-06,2.066824890789576e-06,0.4728790819644928,0.019902747124433517,0.042088452726602554,0.4399999976158142,0.41616666316986084,6.990105628967285,7.097222805023193,0.9849071502685547,4.638716220855713,4.676856517791748,0.991844892501831,38.45736312866211,40.16007614135742,20.711042404174805,1.833912079973743e-07,1.7027130126953125,1.164019227027893,0.030698422342538834,38.996055603027344,1.0,4.632306098937988,poincare,5,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__175052,686.2713623046875,703.3944091796875,9.95022855931893e-05,686.2713623046875,154.5,0.0,,,,,,-2.6050407886505127,901.6945190429688,0.0,1.0,13.052175521850586,223.29595947265625,26.973047256469727,70.56718444824219,1.0000001111620804e-06,1.8895169660027022e-06,0.40136778354644775,0.14757969975471497,0.36769190430641174,0.3461666703224182,0.2863333225250244,6.653302192687988,7.110071182250977,0.9357574582099915,4.474164962768555,4.681682586669922,0.9556745886802673,34.007904052734375,40.16008377075195,110.34331512451172,1.780777978410697e-07,6.152179718017578,1.1646368503570557,0.032703157514333725,38.995445251464844,1.0,4.57435417175293,poincare,5,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__175133,0.008716383017599583,0.008303367532789707,9.833202057052404e-05,0.008716383017599583,56.0,1.1809170246124268e-06,0.008966310881078243,0.008966310881078243,-15.064815521240234,-15.064815521240234,-15.064815521240234,-14.938796043395996,0.19049622118473053,0.0,1.0,0.4317309558391571,0.7206503748893738,0.06387729942798615,0.5337777733802795,1.0000001111620804e-06,2.367672095715534e-06,0.17746983468532562,0.6023355722427368,3.394016981124878,0.4986666738986969,0.5429999828338623,0.08447092771530151,0.09129839390516281,0.9252181649208069,0.3510800898075104,0.3654298484325409,0.9607317447662354,0.0002506963792257011,0.00043382341391406953,5.310477718012407e-06,1.316952420893358e-05,0.0001831270201364532,3.1995547033147886e-05,1.4324039909752173e-07,0.0004018278559669852,1.0,0.3585680425167084,sphere,5,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__175146,0.008712527342140675,0.009308830834925175,9.790589683689177e-05,0.008712527342140675,54.5,1.5099843722055084e-06,0.008862106129527092,0.008862106129527092,-15.199649810791016,-15.199649810791016,-15.199649810791016,-15.245512962341309,0.19027476012706757,0.0,1.0,0.43133223056793213,0.7345712780952454,0.0649130567908287,0.5322887301445007,1.0000001111620804e-06,2.3723425783828134e-06,0.17249123752117157,0.5997990965843201,3.4772732257843018,0.4973333477973938,0.5295000076293945,0.09059849381446838,0.08756988495588303,1.0345849990844727,0.36177682876586914,0.35947486758232117,1.0064038038253784,0.00030725167016498744,0.00037052258267067373,2.97926976600138e-06,1.4387293049367145e-05,6.327091250568628e-05,5.246603905106895e-05,4.77927528663713e-07,0.0003180565545335412,1.0,0.3593888282775879,sphere,5,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__175148,703.9957275390625,854.8992919921875,9.974040585802868e-05,703.9957275390625,149.5,0.0,,,,,,-2.7287261486053467,901.5914916992188,0.0,1.0,12.840567588806152,226.30755615234375,27.063905715942383,69.49085235595703,1.0000001111620804e-06,2.171312416976434e-06,0.43948841094970703,0.2078571617603302,0.47295254468917847,0.2604999840259552,0.21516667306423187,6.364922046661377,7.104055881500244,0.8959560394287109,4.350694179534912,4.679349422454834,0.9297647476196289,31.341203689575195,40.16006088256836,138.10699462890625,1.7769782800769462e-07,8.818857192993164,1.1662085056304932,0.033839404582977295,38.99385070800781,1.0,4.5126051902771,poincare,5,2,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__175149,305.3365173339844,307.7169494628906,9.969891107175499e-05,305.3365173339844,415.5,4.735092443297617e-05,,,,,,8.449080467224121,466.694091796875,0.0,1.0,8.240167617797852,205.68186950683594,19.93296241760254,43.715911865234375,1.0000001111620804e-06,6.261140697461087e-06,0.7208560109138489,0.8801192045211792,1.2209360599517822,0.3804999887943268,0.9581666588783264,1.896086573600769,5.516343593597412,0.3437216281890869,2.1770904064178467,4.160946846008301,0.5232199430465698,95.568603515625,1041.4490966796875,42087.35546875,453400.53125,945.8804931640625,1.6225429773330688,0.5615397691726685,1039.8265380859375,1.0,3.189307928085327,poincare,5,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__175159,0.008791854605078697,0.008414863608777523,9.925681661115959e-05,0.008791854605078697,56.0,1.0815759878823883e-06,0.008752304129302502,0.008752304129302502,-15.257575988769531,-15.257575988769531,-15.257575988769531,-15.15783977508545,0.18955574929714203,0.0,1.0,0.43065404891967773,0.6956449151039124,0.0638299211859703,0.5352361798286438,1.0000001111620804e-06,2.3739878542983206e-06,0.17446108162403107,0.6032562255859375,3.457826852798462,0.49266666173934937,0.5413333177566528,0.08734048157930374,0.09111426025629044,0.9585819244384766,0.3555357754230499,0.3654612600803375,0.972841203212738,0.00022834964329376817,0.0004703568702097982,1.3328079830898787e-06,1.3517296792997513e-05,0.00024200724146794528,3.451372685958631e-05,2.1310923159489903e-07,0.00043584316154010594,1.0,0.36065641045570374,sphere,5,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__175205,0.0087148267775774,0.008293373510241508,9.833202057052404e-05,0.0087148267775774,56.0,1.1920928955078125e-06,0.008961670100688934,0.008961670100688934,-15.067511558532715,-15.067511558532715,-15.067510604858398,-14.933792114257812,0.1905207335948944,0.0,1.0,0.43176913261413574,0.7190619111061096,0.06381368637084961,0.5335329174995422,1.0000001111620804e-06,2.3673660507483874e-06,0.1775294542312622,0.6023054122924805,3.392707109451294,0.4971666634082794,0.5418333411216736,0.0843227356672287,0.09117205440998077,0.9248747825622559,0.35081708431243896,0.36529895663261414,0.9603561758995056,0.00024871082860045135,0.0004316742124501616,5.193606739339884e-06,1.3141213457856793e-05,0.00018296335474587977,3.1995547033147886e-05,1.4324039909752173e-07,0.0003996786253992468,1.0,0.3584091067314148,sphere,5,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__175216,0.008709353394806385,0.009285061620175838,9.790589683689177e-05,0.008709353394806385,54.0,1.6937652844717377e-06,0.00885778944939375,0.00885778944939375,-15.187666893005371,-15.187666893005371,-15.187664985656738,-15.238969802856445,0.19024451076984406,0.0,1.0,0.43129438161849976,0.7343881130218506,0.06493156403303146,0.5320011973381042,1.0000001111620804e-06,2.3726104245724855e-06,0.17289280891418457,0.5999870896339417,3.4702837467193604,0.4970000088214874,0.5291666388511658,0.09059759229421616,0.08746679872274399,1.0357941389083862,0.36189016699790955,0.359305739402771,1.007192850112915,0.0003079615125898272,0.00036758073838427663,3.029407935173367e-06,1.4294497304945253e-05,5.9619229432428256e-05,5.246603905106895e-05,4.77927528663713e-07,0.0003151147102471441,1.0,0.35938572883605957,sphere,5,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__175243,217.8492889404297,214.91497802734375,9.767507435753942e-05,217.8492889404297,466.0,0.0,298.55926513671875,298.55926513671875,6.892706871032715,6.892706871032715,6.892706871032715,7.045167922973633,472.2295837402344,0.0,1.0,8.40358829498291,198.5790252685547,19.99187469482422,45.10890579223633,1.0000001111620804e-06,4.956407792633399e-06,0.908072292804718,0.7642650008201599,0.8416346311569214,0.44216665625572205,0.9446666836738586,2.2597689628601074,5.572140693664551,0.4055476784706116,2.4287221431732178,4.187893390655518,0.5799388885498047,180.54537963867188,1068.498779296875,115699.7421875,449442.6875,887.9533081054688,1.6349183320999146,0.5882595777511597,1066.8638916015625,1.0,3.3396103382110596,poincare,5,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
