,train/loss,train/loss_step,train/loss_epoch,nfe,integ_error,test/loss,test_vec/rfm_loss,test_vec/alignment,test_vec/finite_fraction,test_vec/norm_mean,test_vec/norm_max,test_vec/norm_std,test_vec/norm_p95,test_vec/tangency_violation_abs,test_vec/tangency_violation_rel,test_sample/sinkhorn_knopp,test_sample/tangent_sinkhorn_knopp,test_sample/tangent_to_geodesic_sinkhorn_ratio,test_sample/epsilon_coverage,test_sample/epsilon_precision,test_sample/frechet_variance_pred,test_sample/frechet_variance_target,test_sample/frechet_variance_ratio,test_sample/dispersion_predicted,test_sample/dispersion_target,test_sample/dispersion_ratio,test_sample/volume_scaling_mean_pred,test_sample/volume_scaling_mean_target,test_sample/volume_scaling_variance_pred,test_sample/volume_scaling_variance_target,test_sample/volume_scaling_gap_target_minus_pred,test_sample/volume_scaling_mean_start,test_sample/volume_scaling_variance_start,test_sample/volume_scaling_gap_start_target,test_sample/finite_fraction,test_sample/geodesic_dist,manifold,curvature,dim,x0_dist,x1_dist,n_samples,std_x0,std_x1,mean_x0,mean_x1,radius_x1,weights,origin,normalize_tangent_distributions,val/rfm_loss,val/rfm_loss_epoch,val/loss,val/loss_epoch,val/loss_best
general__sph_d513_c2_s50,0.00018190463015343994,0.00018328664009459317,0.00018190463015343994,59.5,3.7762027204735205e-05,-1026.1529541015625,0.2591078579425812,0.0,1.0,0.5030209422111511,1.2722015380859375,0.07559382915496826,0.6070427894592285,1.0000001111620804e-06,2.018022769334493e-06,0.15614166855812073,0.7917195558547974,5.070520877838135,0.49916666746139526,0.5358332991600037,0.03720148280262947,0.061189983040094376,0.6079668998718262,0.2502685487270355,0.30794280767440796,0.8127111196517944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27978286147117615,sphere,2,513,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.0001828034146456048,0.0001828034146456048,-1027.679443359375,-1027.679443359375,-1027.6793212890625
general__sph_d513_c3_s34,0.0007678766851313412,0.0007810895913280547,0.0007678766851313412,49.0,2.6541451006778516e-05,-1187.79638671875,0.17640948295593262,0.0,1.0,0.39800286293029785,1.1774431467056274,0.13383406400680542,0.6752328872680664,1.0000001111620804e-06,2.702320671232883e-06,0.5019041895866394,0.8344420790672302,1.6625523567199707,0.3853333294391632,0.6201666593551636,0.20904295146465302,0.26573389768600464,0.7866626977920532,0.6053264737129211,0.6499879956245422,0.9312887191772461,9.857746618990859e-09,9.884613506234053e-31,1.1699237702201236e-14,0.0,-9.857746618990859e-09,0.01982947252690792,0.013071078807115555,-0.01982947252690792,1.0,0.6294457912445068,sphere,3,513,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d513_c3_s42,0.0007709056371822953,0.0007627290324307978,0.0007709056371822953,48.5,2.390146255493164e-05,-1188.67578125,0.17745493352413177,0.0,1.0,0.39792123436927795,1.2748945951461792,0.1378052532672882,0.6657978296279907,1.0000001111620804e-06,2.709145974222338e-06,0.5044435262680054,0.839405357837677,1.664022445678711,0.3891666531562805,0.6365000009536743,0.20978258550167084,0.26953139901161194,0.7783233523368835,0.6063355803489685,0.6532585620880127,0.928170919418335,1.769824642394724e-08,1.1119592573185351e-30,4.244884947561013e-14,0.0,-1.769824642394724e-08,0.01711791753768921,0.011326877400279045,-0.01711791753768921,1.0,0.6318947076797485,sphere,3,513,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d513_c3_s50,0.0007679158006794751,0.0007381081813946366,0.0007679158006794751,45.5,3.098447996308096e-05,-1187.4810791015625,0.17593465745449066,0.0,1.0,0.3976322114467621,1.1686152219772339,0.13314568996429443,0.6849240660667419,1.0000001111620804e-06,2.7043790851166705e-06,0.5036174058914185,0.8326297402381897,1.6532981395721436,0.3788333237171173,0.6006666421890259,0.2108861356973648,0.26250219345092773,0.8033689856529236,0.6078380942344666,0.6462675929069519,0.9405363202095032,4.926297592078299e-08,9.629195510919022e-31,3.9818292434969094e-13,0.0,-4.926297592078299e-08,0.019336048513650894,0.012136375531554222,-0.019336048513650894,1.0,0.6292063593864441,sphere,3,513,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.0007588465814478695,0.0007588465814478695,-1185.2738037109375,-1185.2738037109375,-1185.2738037109375
general__sph_d513_c5_s34,0.00030685379169881344,0.0002801612135954201,0.00030685379169881344,55.0,3.4367043554084376e-05,-1318.4361572265625,0.1889539659023285,0.0,1.0,0.4235040545463562,1.123653769493103,0.09759528934955597,0.6049111485481262,1.0000001111620804e-06,2.4458304324070923e-06,0.27200689911842346,1.1267683506011963,4.142425537109375,0.43166667222976685,0.4584999978542328,0.061419762670993805,0.10232123732566833,0.6002640724182129,0.33589670062065125,0.3965647518634796,0.8470160961151123,0.0,0.0,0.0,0.0,0.0,7.006492321624085e-45,0.0,-7.006492321624085e-45,1.0,0.37027880549430847,sphere,5,513,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d513_c5_s42,0.0003083533956669271,0.00030464300652965903,0.0003083533956669271,52.5,3.598133844207041e-05,-1322.7144775390625,0.1905374825000763,0.0,1.0,0.4233304560184479,1.2623435258865356,0.10605259239673615,0.6111060380935669,1.0000001111620804e-06,2.4566006686654873e-06,0.2744891047477722,1.1367831230163574,4.141450881958008,0.4339999854564667,0.5130000114440918,0.06141657382249832,0.10534696280956268,0.5829933285713196,0.33587220311164856,0.40166592597961426,0.8361979126930237,0.0,0.0,0.0,0.0,0.0,6.412856141934061e-26,0.0,-6.412856141934061e-26,1.0,0.3731689453125,sphere,5,513,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d513_c5_s50,0.00025870295939967036,0.00026290889945812523,0.00025870295939967036,68.0,2.572933772171382e-05,-1465.4326171875,0.20717358589172363,0.0,1.0,0.4433158040046692,0.868270993232727,0.10303278267383575,0.6158879399299622,1.0000001111620804e-06,2.401316123723518e-06,0.2389959692955017,1.2954851388931274,5.420531272888184,0.4988333284854889,0.2939999997615814,0.1871606409549713,0.10104066878557205,1.852329969406128,0.5271522998809814,0.393586128950119,1.3393568992614746,0.0,0.0,0.0,0.0,0.0,4.049612432052289e-41,0.0,-4.049612432052289e-41,1.0,0.47196483612060547,sphere,5,513,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.0002572562370914966,0.0002572562370914966,-1453.424560546875,-1453.424560546875,-1453.42431640625
general__sph_d5_c10_s34,0.03987354412674904,0.041009802371263504,0.03987354412674904,55.0,6.494422564173874e-07,-2.9651501178741455,0.04689189791679382,0.0,1.0,0.1968877613544464,0.39783182740211487,0.09008368849754333,0.34832799434661865,1.0000001111620804e-06,6.658661277469946e-06,0.19413277506828308,0.2959655225276947,1.5245521068572998,0.48483332991600037,0.45516666769981384,0.10322174429893494,0.09703843295574188,1.0637201070785522,0.3756147027015686,0.36621370911598206,1.0256707668304443,0.12756235897541046,0.12007885426282883,0.03370905667543411,0.030763346701860428,-0.0074835047125816345,0.2502996027469635,0.05508242920041084,-0.13022074103355408,1.0,0.3686082363128662,sphere,10,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.03933880105614662,0.03933880105614662,-2.951575517654419,-2.951575517654419,-2.95157527923584
general__sph_d5_c10_s42,0.04115944355726242,0.04188776761293411,0.04115944355726242,55.5,7.872779974604782e-07,-2.7207064628601074,0.04208003729581833,0.0,1.0,0.1818852722644806,0.4093591570854187,0.09477829933166504,0.3422935903072357,1.0000001111620804e-06,8.445687853964046e-06,0.20512650907039642,0.34833529591560364,1.698148488998413,0.4858333468437195,0.3919999897480011,0.10210330039262772,0.10078680515289307,1.0130621194839478,0.3783637285232544,0.3718278110027313,1.017577886581421,0.12274985015392303,0.12341601401567459,0.029572220519185066,0.032385844737291336,0.0006661713123321533,0.25337377190589905,0.0543840117752552,-0.12995776534080505,1.0,0.37732088565826416,sphere,10,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d5_c1_s34,0.11373263597488403,0.11159992218017578,0.11373263597488403,56.0,9.735425692269928e-07,3.138580322265625,0.34686344861984253,0.0,1.0,0.565841019153595,1.2154864072799683,0.16294392943382263,0.8929370045661926,1.0000001111620804e-06,1.911390427267179e-06,0.34831947088241577,0.035945065319538116,0.1031956896185875,0.5,0.4973333477973938,0.33584997057914734,0.3302057385444641,1.0170930624008179,0.7530856728553772,0.7470497488975525,1.0080797672271729,0.7470297813415527,0.745058536529541,0.0191995520144701,0.018765415996313095,-0.001971304416656494,0.8389188647270203,0.010420083068311214,-0.09386039525270462,1.0,0.7491706013679504,sphere,1,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d5_c1_s42,0.11450328677892685,0.11320147663354874,0.11450328677892685,56.0,9.189049592350784e-07,3.129041910171509,0.3277595043182373,0.0,1.0,0.5441538691520691,1.1928941011428833,0.17759697139263153,0.9068238139152527,1.0000001111620804e-06,2.0200491235300433e-06,0.35314881801605225,0.03687678650021553,0.10442280024290085,0.5013333559036255,0.5141666531562805,0.33137232065200806,0.3385484218597412,0.978803277015686,0.7476161122322083,0.7558552026748657,0.9890996217727661,0.7505646347999573,0.7449301481246948,0.01764563098549843,0.019429435953497887,-0.005634486675262451,0.8412199020385742,0.010110526345670223,-0.0962897539138794,1.0,0.748755693435669,sphere,1,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d5_c1_s50,0.11269872635602951,0.11083098500967026,0.11269872635602951,56.0,1.0132789611816406e-06,3.1361680030822754,0.34276917576789856,0.0,1.0,0.5635169148445129,1.2034544944763184,0.1584935337305069,0.8841302990913391,1.0000001111620804e-06,1.914842869155109e-06,0.3436531722545624,0.03621731698513031,0.10538916289806366,0.5023333430290222,0.5021666884422302,0.33182722330093384,0.3375227153301239,0.983125627040863,0.7493453621864319,0.7548282146453857,0.9927362203598022,0.7424936294555664,0.7438388466835022,0.018474549055099487,0.019618386402726173,0.001345217227935791,0.839057445526123,0.009775044396519661,-0.09521859884262085,1.0,0.7536547780036926,sphere,1,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.11342278122901917,0.11342278122901917,3.134434938430786,3.134434938430786,3.134434461593628
general__sph_d5_c2_s34,0.11200577765703201,0.11591043323278427,0.11200577765703201,62.0,6.755192885066208e-07,1.6133784055709839,0.2778310179710388,0.0,1.0,0.505295991897583,0.9553273916244507,0.1497020721435547,0.8046190738677979,1.0000001111620804e-06,2.1499886315723415e-06,0.34208938479423523,0.0792536586523056,0.23167526721954346,0.5026666522026062,0.49399998784065247,0.31384989619255066,0.3010944724082947,1.0423635244369507,0.7108123898506165,0.698215901851654,1.0180410146713257,0.5697413682937622,0.5664559602737427,0.04207949712872505,0.039984043687582016,-0.0032854080200195312,0.7104933261871338,0.02744785137474537,-0.1440373659133911,1.0,0.7037007808685303,sphere,2,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d5_c2_s42,0.11159100383520126,0.10946672409772873,0.11159100383520126,62.0,8.816520562504593e-07,1.6015020608901978,0.26892948150634766,0.0,1.0,0.49822187423706055,0.92409348487854,0.14368748664855957,0.7800210118293762,1.0000001111620804e-06,2.173642769776052e-06,0.34486129879951477,0.08006445318460464,0.23216421902179718,0.49816668033599854,0.5118333101272583,0.3067740201950073,0.30951327085494995,0.9911498427391052,0.7028282284736633,0.7067638635635376,0.9944315552711487,0.5732090473175049,0.5669165849685669,0.03957260772585869,0.04119282588362694,-0.006292462814599276,0.7141450047492981,0.026685992255806923,-0.1472284197807312,1.0,0.7029298543930054,sphere,2,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d5_c2_s50,0.1102338433265686,0.10445703566074371,0.1102338433265686,56.0,2.5158126391033875e-06,1.588653326034546,0.2868068516254425,0.0,1.0,0.5186198949813843,0.9425774812698364,0.13335512578487396,0.7808616757392883,1.0000001111620804e-06,2.0636266526707914e-06,0.33387866616249084,0.0786982998251915,0.2357092946767807,0.5008333325386047,0.5018333196640015,0.2984865605831146,0.30839231610298157,0.9678794145584106,0.6956821084022522,0.7056266069412231,0.9859069585800171,0.5595779418945312,0.5654212832450867,0.03892361372709274,0.04167155548930168,0.00584334135055542,0.7101253271102905,0.02581043913960457,-0.14470404386520386,1.0,0.7026525735855103,sphere,2,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.11146653443574905,0.11146653443574905,1.6080495119094849,1.6080495119094849,1.6080495119094849
general__sph_d5_c3_s34,0.10604538768529892,0.11152868717908859,0.10604538768529892,61.0,3.529091600285028e-06,0.6265426874160767,0.21611544489860535,0.0,1.0,0.4496614634990692,0.8223857283592224,0.11775128543376923,0.6679324507713318,1.0000001111620804e-06,2.384053459536517e-06,0.33104515075683594,0.11774703115224838,0.35568270087242126,0.48616665601730347,0.4833333194255829,0.28236889839172363,0.2685198485851288,1.0515755414962769,0.6604857444763184,0.6472184062004089,1.0204989910125732,0.4448321461677551,0.43931713700294495,0.054671965539455414,0.05061335116624832,-0.005515008699148893,0.6072273850440979,0.04181722179055214,-0.16791024804115295,1.0,0.6528633832931519,sphere,3,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d5_c3_s42,0.10555002093315125,0.1092032939195633,0.10555002093315125,60.0,4.954636096954346e-06,0.6414579749107361,0.2140895575284958,0.0,1.0,0.44815683364868164,0.838265061378479,0.11494798958301544,0.6638303399085999,1.0000001111620804e-06,2.383510263825883e-06,0.3323439359664917,0.11849677562713623,0.35654863715171814,0.4945000112056732,0.5019999742507935,0.2761628329753876,0.2767792046070099,0.9977730512619019,0.6540291905403137,0.6553549766540527,0.997977077960968,0.4460839033126831,0.44050487875938416,0.051305800676345825,0.052041035145521164,-0.00557902455329895,0.6115703582763672,0.04077901318669319,-0.17106546461582184,1.0,0.6538865566253662,sphere,3,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d5_c3_s50,0.10509520024061203,0.10367883741855621,0.10509520024061203,59.0,8.138517841871362e-06,0.6091588735580444,0.21657733619213104,0.0,1.0,0.4508841037750244,0.8874883055686951,0.11510682851076126,0.6619258522987366,1.0000001111620804e-06,2.3683971903665224e-06,0.3195345997810364,0.11571989208459854,0.3621513545513153,0.49149999022483826,0.4946666657924652,0.27034589648246765,0.2755984961986542,0.9809410572052002,0.6484094858169556,0.6541550755500793,0.991216778755188,0.4372979998588562,0.4390328824520111,0.04923472926020622,0.052605487406253815,0.001734882709570229,0.6060222387313843,0.03938198462128639,-0.16698935627937317,1.0,0.653529942035675,sphere,3,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.10671006143093109,0.10671006143093109,0.6398946046829224,0.6398946046829224,0.6398945450782776
general__sph_d5_c5_s34,0.08557219803333282,0.08327613770961761,0.08557219803333282,46.5,2.888341668949579e-06,-0.7949777245521545,0.12595346570014954,0.0,1.0,0.3410899341106415,0.6651045083999634,0.09782420843839645,0.5164681077003479,1.0000001111620804e-06,3.2036427910497878e-06,0.296836793422699,0.19030410051345825,0.6411068439483643,0.4791666567325592,0.4586666524410248,0.21537500619888306,0.20202897489070892,1.066059947013855,0.5606421828269958,0.5472413301467896,1.0244879722595215,0.2898561656475067,0.2794205844402313,0.057072997093200684,0.05138905718922615,-0.01043558120727539,0.45495182275772095,0.057360414415597916,-0.17553122341632843,1.0,0.553229570388794,sphere,5,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d5_c5_s42,0.08485294133424759,0.08839652687311172,0.08485294133424759,44.0,5.0490102694311645e-06,-0.7751438617706299,0.12906087934970856,0.0,1.0,0.3465075194835663,0.6909590363502502,0.0946730226278305,0.5184201002120972,1.0000001111620804e-06,3.109821136604296e-06,0.2973054051399231,0.18982139229774475,0.6384727358818054,0.48516666889190674,0.4751666784286499,0.21181723475456238,0.2091040462255478,1.0129753351211548,0.5568615794181824,0.5543295741081238,1.0045677423477173,0.2852170467376709,0.28173527121543884,0.050462983548641205,0.0529334731400013,-0.0034817755222320557,0.45951372385025024,0.05629204213619232,-0.177778422832489,1.0,0.5564664602279663,sphere,5,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__sph_d5_c5_s50,0.08458873629570007,0.08200620859861374,0.08458873629570007,44.0,4.71125031253905e-06,-0.8150131702423096,0.129634827375412,0.0,1.0,0.3464679419994354,0.6918827891349792,0.0977872833609581,0.5204271078109741,1.0000001111620804e-06,3.1290103379433276e-06,0.292571485042572,0.18532012403011322,0.6334183216094971,0.4846666753292084,0.47566667199134827,0.20647674798965454,0.2080370932817459,0.9924996495246887,0.5505632758140564,0.5531554222106934,0.9953138828277588,0.2779754400253296,0.28077685832977295,0.04793930426239967,0.05327312648296356,0.0028014183044433594,0.45181265473365784,0.054002705961465836,-0.1710357815027237,1.0,0.554318368434906,sphere,5,5,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.08576247096061707,0.08576247096061707,-0.7700794339179993,-0.7700794339179993,-0.7700793743133545
general__sph_d65_c10_s34,0.0027420087717473507,0.0027153673581779003,0.0027420087717473507,50.5,1.1890505447809119e-05,-122.22943878173828,0.06358342617750168,0.0,1.0,0.22512559592723846,0.5861725211143494,0.11344074457883835,0.4273427426815033,1.0000001111620804e-06,6.633089014940197e-06,0.31237268447875977,1.287161111831665,4.120594501495361,0.4738333225250244,0.40166667103767395,0.2058328241109848,0.2038084715604782,1.0099326372146606,0.4786638617515564,0.4750271141529083,1.0076558589935303,3.8149493775563315e-05,8.38919267387439e-10,3.6211557130627625e-07,6.2319162662946505e-16,-3.8148653402458876e-05,0.06110336259007454,0.037127017974853516,-0.06110336259007454,1.0,0.47773227095603943,sphere,10,65,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.002735454821959138,0.002735454821959138,-121.07869720458984,-121.07869720458984,-122.40306091308594
general__sph_d65_c10_s42,0.002742904471233487,0.0027955439873039722,0.002742904471233487,50.0,1.2696410522039514e-05,-121.53864288330078,0.06408829987049103,0.0,1.0,0.22627407312393188,0.5659663677215576,0.11338603496551514,0.42714470624923706,1.0000001111620804e-06,6.740825938322814e-06,0.310802698135376,1.2874977588653564,4.142492294311523,0.4738333225250244,0.39516666531562805,0.20743075013160706,0.2060009390115738,1.0069408416748047,0.4793607294559479,0.47593969106674194,1.0071879625320435,0.00010693758667912334,5.261957536362161e-10,2.8476115403464064e-06,3.465807621956177e-16,-0.00010693706281017512,0.060583602637052536,0.035660285502672195,-0.060583602637052536,1.0,0.4778599441051483,sphere,10,65,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.002750130370259285,0.002750130370259285,-119.53714752197266,-119.53714752197266,-121.01761627197266
general__sph_d65_c10_s50,0.0027403233107179403,0.0027476500254124403,0.0027403233107179403,51.5,2.7062991648563184e-05,-121.46405029296875,0.06409470736980438,0.0,1.0,0.22559937834739685,0.5791600942611694,0.11476405709981918,0.4295068681240082,1.0000001111620804e-06,6.62301545162336e-06,0.3114469647407532,1.288278579711914,4.136430263519287,0.46950000524520874,0.3723333477973938,0.21016845107078552,0.20384541153907776,1.031018853187561,0.48099347949028015,0.4750485122203827,1.0125144720077515,0.00045039376709610224,4.3337908262053304e-10,4.141132740187459e-05,2.373081121647742e-16,-0.0004503933305386454,0.05880282446742058,0.034972019493579865,-0.05880282446742058,1.0,0.47828587889671326,sphere,10,65,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.002760017290711403,0.002760017290711403,-120.86499786376953,-120.86499786376953,-121.8143310546875
general__sph_d65_c1_s34,0.014900664798915386,0.014404828660190105,0.014900664798915386,57.5,1.0579824447631836e-06,-41.977413177490234,0.2693006098270416,0.0,1.0,0.4991154670715332,1.0362743139266968,0.14192388951778412,0.7754305005073547,1.0000001111620804e-06,2.1467476472025737e-06,0.6463695764541626,2.0293779373168945,3.139655828475952,0.4976666569709778,0.5193333029747009,0.6051691174507141,0.6200659275054932,0.9759753942489624,1.0203191041946411,1.0307936668395996,0.9898383617401123,2.1418339802068255e-17,4.542405092936563e-17,5.3122122558292645e-31,4.398410218968957e-30,2.4005711127297373e-17,2.730073712092683e-17,3.826967244243267e-30,1.8123313808438798e-17,1.0,1.0254758596420288,sphere,1,65,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
